code,name,serial,system_id,price,area,note
36395,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,PANEJA074506,'0120100000000174F6C6,,1.64,
36396,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,PANEJA074406,'012010000000017481DB,,1.64,
51585,ＤＡＮＣＥ　ＲＵＳＨ　ＳＴＡＲＤＯＭ（ダンスラッシュ）,RECQJA002407,'01201000000001C83E96,,10.88,
55174,ＤＤＲ　２０ｔｈアニバーサリーモデル,MDXQJG004908,'01201000000001D93E27,2138400,8.09,
55186,ＤＤＲ　２０ｔｈアニバーサリーモデル,MDXQJG014408,'01201000000001D99E7B,2138400,8.09,
36457,ＧＩＴＡＤＯＲＡ　ギターフリークス,M32UJA0107W7,'012010000000011AE83D,,1.5,
36465,ＧＩＴＡＤＯＲＡ　ドラムマニア,M32UJA0108W7,'0120100000000119B292,,1.86,
36477,Ｐｒｏｊｅｃｔ　ＤＩＶＡ　Ａｒｃａｄｅ♪（初音ミク）ＰＳ,A61E01A1235,,0,1.5,
36496,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＢＯＯＴＨ,KFCUJC074406,'01201000000001642527,,1.99,
59400,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB006500,'01201000000001F77F3F,1848000,0,
59401,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB006600,'01201000000001F7F42D,1848000,0,
59402,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB022600,'01201000000001F8BC96,1848000,0,
59403,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB022700,'01201000000001F89C20,1848000,0,
56702,ＷＡＣＣＡ,A62E01A0557,,525800,1.5,
56703,ＷＡＣＣＡ,A62E01A0676,,525800,1.5,
56704,ＷＡＣＣＡ,A62E01A0704,,525800,1.5,
56705,ＷＡＣＣＡ,A62E01A0670,,525800,1.5,
56701,ＷＡＣＣＡ（ルーター）,,,22000,0,
35173,ｊｕｂｅａｔ（ユビート）ｋｎｉｔ,J44QJA007800,'012010000000009B9B75,,1.5,
35174,ｊｕｂｅａｔ（ユビート）ｋｎｉｔ,J44QJA031200,'0120100000000099C020,,1.5,
35175,ｊｕｂｅａｔ（ユビート）ソーサー,144QJB001409,'012010000000009DDD2E,,1.5,
35176,ｊｕｂｅａｔ（ユビート）ソーサー,144QJB031709,'012010000000009D177E,,1.5,
55636,ｍａｉｍａｉでらっくす,A63E01C0730,,699840,3.84,
55637,ｍａｉｍａｉでらっくす,A63E01C0776,,699840,3.84,
55616,ｍａｉｍａｉでらっくす（ルーター）,,,43200,0,
52344,オンゲキ,A63E01A8573,,,1.83,
52345,オンゲキ,A63E01A8374,,,1.83,
52346,オンゲキ,A63E01A8559,,,1.83,
52347,オンゲキ,A63E01A8333,,,1.83,
52991,オンゲキ,A63E01A8040,,,1.83,
52992,オンゲキ,A63E01A8047,,,1.83,
52993,オンゲキ,A63E01A8037,,,1.83,
52994,オンゲキ,A63E01A8038,,,1.83,
52299,オンゲキ（ルーター）,,,0,0,
52990,オンゲキ（ルーター）,,,0,0,
36510,グルーヴコースター,,,,2.82,
36511,グルーヴコースター,,,,2.82,
40651,チュウニズム,A61E01A8737,,,1.5,
40652,チュウニズム,A61E01A8716,,,1.5,
45652,チュウニズム,A61E01A8689,,,1.5,
45653,チュウニズム,A61E01A8761,,,1.5,
51026,チュウニズム　エアープラス,A61E01B8805,,,1.5,
56829,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA026809,'01201000000001E1110F,2728000,0,
56830,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA027009,'01201000000001E11D72,2728000,0,
56831,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA026909,'01201000000001E16801,2728000,0,
36561,ポップンミュージック,M39CJE002602,'01201000000001157BBA,,2.16,Ｂ筐体
36580,リフレクビートｃｏｌｅｔｔｅ,MBRQJA058203,'012010000000015DB8AB,,1.5,
35287,太鼓の達人（新筐体）,ABLN1084638,,,2.79,
35288,太鼓の達人４（新筐体）,ABLN1084636,,,2.79,
36582,太鼓の達人４（新筐体）,ABLN1084637,,,2.79,
36600,太鼓の達人４（新筐体）,ABLN1084635,,,2.79,
39557,タイムクライシス５（遊愛オプション）,ABGN3240768,,,9.47,
34965,ダークエスケープ３Ｄ（遊愛オプション付）,ABDN0070253,,,3.32,
46845,デッドストームパイレーツ,ABDN1090624,,,3.79,
46817,機動戦士ガンダム戦場の絆（サテライト）,ABEN3393776,,,2.39,
46818,機動戦士ガンダム戦場の絆（サテライト）,ABEN3393771,,,2.39,
46819,機動戦士ガンダム戦場の絆（サテライト）,ABEN3393772,,,2.39,
46820,機動戦士ガンダム戦場の絆（サテライト）,ABEN3393780,,,2.39,
46821,機動戦士ガンダム戦場の絆（本体）,ABEN1391605,,,2.08,
57557,ＭｉＸｍｅ（フリュー）,,,1980000,0,
52809,ＰＩＮＫ　ＰＩＮＫ　ＭＯＮＳＴＥＲ（フリュー）,,,,0,
58579,ｆｉｚ（セガ）（レンタル機）,A63E01D3158,,0,0,
50644,これ以上、可愛くなってもいいですか－。（フリュー）,,,,0,
55242,アオハル（フリュー）,,,1944000,0,
51021,イニシャルＤ　ＡＲＣＡＤＥ　ＳＴＡＧＥ　Ｚｅｒｏ（ルーター）,,,0,0,
49003,イニシャルＤ　ＡＲＣＡＤＥ　ＳＴＡＧＥ　Ｚｅｒｏ（黄色）,A63E01D4477,,0,1.5,
49968,イニシャルＤ　ＡＲＣＡＤＥ　ＳＴＡＧＥ　Ｚｅｒｏ（黄色）,A63E01D4471,,0,1.5,
49005,イニシャルＤ　ＡＲＣＡＤＥ　ＳＴＡＧＥ　Ｚｅｒｏ（白色）,A63E01D4478,,0,1.5,
49969,イニシャルＤ　ＡＲＣＡＤＥ　ＳＴＡＧＥ　Ｚｅｒｏ（白色）,A63E01D4350,,0,1.5,
50699,電車でＧＯ！！,,,,3.85,
50700,電車でＧＯ！！,,,,3.85,
36257,湾岸ミッドナイト　マキシマムチューン４,ABGN3402979,,0,1.5,
36258,湾岸ミッドナイト　マキシマムチューン４,ABGN3402977,,0,1.5,
36252,湾岸ミッドナイト　マキシマムチューン４（ターミナル）,ABGN1401495,,0,1.5,
51016,湾岸ミッドナイト　マキシマムチューン５ＤＸ＋,ABGN3402980,,0,1.5,
51017,湾岸ミッドナイト　マキシマムチューン５ＤＸ＋,ABGN3402978,,0,1.5,
36948,占いコレクショントロッテ（レンタル機）,A61E01B9678,,,0,
35830,ＭＡＸ,SS4SJE001719,'01201000000001DE66F9,0,1.5,コンパクト筐体５６０３６　コンテンツサーバー経由
51005,アニマロッタＬｉｔｅ,KETA_OVER,'01201000000001BC2A63,,11.09,
48807,カラコロッタ２（メダル機）,AMMJP0119408,'01201000000001DAB831,0,9.48,先出しした為、通信ｼﾘｱﾙが変わっている(R2.3.2)
46320,バベルのメダルタワー（メダル機）,,,,8,
56036,フィーチャープレミアム（メダル機）コンパクト筐体,,,537840,0,メダルセレクターユニット付　「35830」中で稼働　コンテンツサーバー経由
50908,フィーチャープレミアム（メダル機）第５弾・第６弾,QS3SJA001207,'01201000000001BE76B3,,1.5,
50909,フィーチャープレミアム（メダル機）第５弾・第６弾,QS3SJA001407,'01201000000001BDC9DE,,1.5,
39444,モンスターストライクマルチバースト,OVOSJA011304,'01201000000001885473,,1.5,
39445,モンスターストライクマルチバースト,OVOEJC016707,'01201000000001885473,,1.5,コンテンツサーバー経由
37461,レディラック（メダル機）,,,,1.5,
37463,レディラック（メダル機）,,,,1.5,
37464,レディラック（メダル機）,,,,1.5,
50715,釣りスピリッツＲＥＶ２．０（６Ｐ仕様）,ABGN1461515,,0,15.01,
58981,アイカツプラネット！,6.20011E+11,,0,1.5,
48075,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
48076,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
54024,スーパードラゴンボールヒーローズ,2.18081E+11,,0,1.9,
58380,ポケモンメザスタ,PMZSE0101406,,0,0,２ｉｎ１筐体
49945,仮面ライダーバトルガンバライジング,1.1303E+11,,,1.5,
50354,ＭＥＸメダル貸機,,,,0,
56500,メダル貸機転送機（旭精工）,,,528000,0,
33785,両替メダル貸機（旭精工）,,,,0,
36338,両替メダル貸機（旭精工）,,,,0,
36339,両替メダル貸機（旭精工）,,,,0,
39727,両替メダル貸機（旭精工）,,,0,0,ミリオネット関連リンク一式あり
52644,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9899,,,2.13,
52645,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9436,,,2.13,
52646,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9442,,,2.13,
52647,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8977,,,2.13,
52648,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8978,,,2.13,
52649,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8974,,,2.13,
52650,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9435,,,2.13,
52651,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8984,,,2.13,
52762,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（ハブ＆ルーター）,,,,0,
54860,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B5680,,896400,3.51,
54861,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B5678,,896400,3.51,
54862,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B5683,,896400,3.51,
54863,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B5669,,896400,3.51,
54824,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ（ターミナル）,A63E01B5014,,604800,1.51,
55068,ソードアートオンラインアーケード,ABLN3041035,,1295190,1.47,
55069,ソードアートオンラインアーケード,ABLN3041036,,1295190,1.47,
55070,ソードアートオンラインアーケード,ABLN3041034,,1295190,1.47,
55206,ソードアートオンラインアーケード,ABLN3041037,,1295190,1.47,
55207,ソードアートオンラインアーケード,ABLN3041038,,1295190,1.47,
55208,ソードアートオンラインアーケード,ABLN3041039,,1295190,1.47,
55032,ソードアートオンラインアーケード（ターミナル）,ABLN3050702,,1295190,1.5,
55217,ソードアートオンラインアーケード（ターミナル）,ABLN3050703,,1295190,1.5,
52899,ベースボールコレクション,RBCQJB008608,'01201000000001CE1B57,1077840,1.84,
52900,ベースボールコレクション,RBCQJB008618,'01201000000001CD9AC4,1077840,1.84,
48279,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48280,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48281,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
49746,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
49747,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
49748,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48255,ラブライブ！スクールアイドルフェスティバル（ターミナル）,,,,1.5,
49745,ラブライブ！スクールアイドルフェスティバル（ターミナル）,,,,1.5,
46572,艦これアーケード（サテライト）,A61E01B3128,,,1.94,
46573,艦これアーケード（サテライト）,A61E01B3269,,,1.94,
46574,艦これアーケード（サテライト）,A61E01B3267,,,1.94,
46575,艦これアーケード（サテライト）,A61E01B3276,,,1.94,
51022,艦これアーケード（サテライト）,A61E01B1569,,,1.94,
51023,艦これアーケード（サテライト）,A61E01B1564,,,1.94,
51024,艦これアーケード（サテライト）,A61E01B1562,,,1.94,
51025,艦これアーケード（サテライト）,A61E01B1568,,,1.94,
46535,艦これアーケード（ハブ＆ルーター）,,,,0,
48641,三国志大戦４（サテライト）,A61E01B6838,,,2.67,
48642,三国志大戦４（サテライト）,A61E01B6865,,,2.67,
48643,三国志大戦４（サテライト）,A61E01B6875,,,2.67,
48644,三国志大戦４（サテライト）,A61E01B6858,,,2.67,
48604,三国志大戦４（ターミナル）,A61E01B8597,,,1.51,
36051,ＷＣＣＦカード販売機,,,,0,
57229,カードコネクト,TCSQJA027309,'01201000000001E3B655,946000,0,
57335,カードコネクト,TCSQJA052909,'01201000000001E78D5F,946000,0,
52434,カードメイカー,A63E01A6028,,,0,
36213,カード自販機,,,,0,
36210,カード自販機,,,,0,
36212,カード自販機,,,,0,
36211,カード自販機,,,,0,
40001,カード販売機,,,,0,
52144,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
52145,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
37192,●Ｅ－ＭＡＸ－Ｊ,,,,1.5,
39858,●Ｇ１ホースパークＳＴＤ（本体）,F56SJA005706,'01201000000001C049B5,,31.05,
35965,●アラビアンジュエル（メダル機）,,,,6.48,
36287,●ウィニング筐体（メダル機）,,,,1.5,
36620,●ガジャスキング（メダル機）,,,,1.5,
37329,●ギャラクシーワールドシリーズ,,,,1.5,
37312,●ギャラクシーワールドシリーズ,,,,1.5,
37261,●ギャラクシーワールドシリーズ,,,,1.5,
37471,●ギャラクシーワールドシリーズ,,,,1.5,
47037,●クロンプレミア筐体,,,,1.5,
47041,●クロンプレミア筐体,,,,1.5,
46995,●シグマＭＳ筐体,,,,1.5,
47005,●シグマＭＳ筐体,,,,1.5,
47066,●シグマＷＤラウンドトップ筐体（２０インチ）,,,,1.5,
47068,●シグマＷＤラウンドトップ筐体（２０インチ）,,,,1.5,
36671,●スターホース２（本体）,,,,13.51,
49817,●スターホース３（本体）,A72E02D4818,,,13.51,
56468,●スターホース４Ｌ－ｍａｉｎ（本体）,A63E01C3760,,4801500,8.03,
37391,●スピンフィーバー,GPBSJA076207,,,7.02,
45669,●フィーチャープレミアム（メダル機）,PS1SJA008905,,,1.5,
39916,●プレミアビデオスロットシリーズ,,,,1.5,
39928,●プレミアビデオスロットシリーズ,,,,1.5,
39917,●プレミアビデオスロットシリーズ,,,,1.5,
36648,●ミットスラント筐体【ビデオ】,,,,1.5,
36649,●ミットスラント筐体【ビデオ】,,,,1.5,
47097,●ミレナリー筐体スラント【ビデオ】,,,,1.5,
36664,●ワイド筐体（メダル機）,,,,1.5,
36665,●ワイド筐体（メダル機）,,,,1.5,
37178,●ワイド筐体（メダル機）,,,,1.5,
57379,●海物語ラッキーマリンツアーズ,,,8492000,0,
37515,アイキーパー（メダルバンク）,,,,0,
37522,アイキーパー（メダルバンク）,,,,0,
30540,アイキーパー用カウンターシステム,,,0,0,
37528,アイキーパー用カウンターシステム,,,,0,
36690,スターホース２（サテライト）,,,,1.9,
36693,スターホース２（サテライト）,,,,1.9,
36695,スターホース２（サテライト）,,,,1.9,
37386,スターホース２（サテライト）,,,,1.9,
37387,スターホース２（サテライト）,,,,1.9,
49818,スターホース３（サテライト）,A72E02D1526,,,2.94,
49819,スターホース３（サテライト）,A72E02C8100,,,2.94,
49820,スターホース３（サテライト）,A72E02D1515,,,2.94,
49821,スターホース３（サテライト）,A72E02C8057,,,2.94,
49823,スターホース３（サテライト）,A63E01C3983,,0,2.94,
49824,スターホース３（サテライト）,A63E01C3985,,0,2.94,
49825,スターホース３（サテライト）,A63E01C3986,,0,2.94,
49826,スターホース３（サテライト）,A63E01C3984,,0,2.94,
56680,スターホース４（Ｌサテライト）,A63E01C3972,,707400,169.12,
56681,スターホース４（Ｌサテライト）,A63E01C3974,,707400,169.12,
56682,スターホース４（Ｌサテライト）,A63E01C3973,,707400,169.12,
56683,スターホース４（Ｌサテライト）,A63E01C3975,,707400,169.12,
54089,フィーチャープレミアム（メダル機）コンテンツサーバー,SS4UJC019008,'01201000000001D45BE3,0,0,
54096,フィーチャープレミアム（メダル機）コンテンツサーバー,SS4UJC018108,'01201000000001D4BAFD,,0,
49850,メダルバンクⅡ,1325088,,,0,
49853,メダルバンクⅡ,1325225,,,0,
56535,ＭＥＳＴＡ（セガ）,A63E01C3677,,642400,0,
35203,ＰＡＳＥＬＩチャージ機,LA9QJA083504,,,0,
39365,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＧＥＮＥＲＡＴＯＲ,,,,0,
48103,Ｗｉ－Ｆｉキオスク（レンタル機）,1.13019E+11,,0,0,
51099,ミリオネット,MPDUJA007607,,,0,
47176,メダル洗浄機（Ｋｉｒａｒａ－４０００Ｌ）,,,,0,
35116,高額紙幣両替機,,,,0,
35117,高額紙幣両替機,,,,0,
35118,高額紙幣両替機,,,,0,
35160,両替機（グローリー）,,,,0,
35161,両替機（グローリー）,,,,0,
48404,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
48406,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
38907,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2212,,,1.5,
38908,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2315,,,1.5,
39596,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2139,,,1.5,
39597,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2180,,,1.5,
46647,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ターミナル）,A61E01A4797,,,0,
39577,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ハブ＆ルーター）,,,0,0,
57525,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012209,'01201000000001ED9A3C,1097800,69.42,
57526,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012309,'01201000000001EDAC63,1097800,69.42,
57527,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012409,'01201000000001ED59FA,1097800,69.42,
57528,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012509,'01201000000001ED06F0,1097800,69.42,
57529,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012609,'01201000000001EC5613,1097800,69.42,
57530,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012709,'01201000000001ED656A,1097800,69.42,
57531,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012809,'01201000000001EC604C,1097800,69.42,
57532,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB012909,'01201000000001EDE205,1097800,69.42,
38136,セガネットワーク対戦麻雀ＭＪ４（モニター本体）,,,,1.5,
57273,ボンバーガール,QBGQJA064909,'01201000000001E68533,824780,1.5,
57274,ボンバーガール,QBGQJA065009,'01201000000001E663A8,824780,1.5,
57275,ボンバーガール,QBGQJA065109,'01201000000001E67CD7,824780,1.5,
57276,ボンバーガール,QBGQJA065209,'01201000000001E6C471,824780,1.5,
57288,ポーカースタジアム（ルーター）（レンタル機）,,,0,0,
57299,ポーカースタジアム（レンタル機）,ABLN5020620,,0,0,
57300,ポーカースタジアム（レンタル機）,ABLN5020522,,0,0,
57301,ポーカースタジアム（レンタル機）,ABLN5020521,,0,0,
53562,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116807,,0,1.3,
53563,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116808,,0,1.3,
53564,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116809,,,1.3,
53565,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116810,,,1.3,
53566,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116681,,0,1.3,
53567,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116682,,0,1.3,
53568,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116745,,,1.3,
53569,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116746,,,1.3,
53570,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116747,,,1.3,
53571,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116748,,,1.3,
53572,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116749,,,1.3,
53573,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116750,,,1.3,
53406,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1110809,,0,2.27,
53407,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1110873,,0,2.27,
59101,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA027500,'01201000000001F4207B,932800,0,
59102,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA027600,'01201000000001F47489,932800,0,
59103,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA027700,'01201000000001F41E85,932800,0,
59104,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA027800,'01201000000001F3F0EE,932800,0,
38335,スカス筐体（レンタル機）,,,,1.5,
38329,スカス筐体（レンタル機）,,,,1.5,
38333,スカス筐体（レンタル機）,,,,1.5,
38330,スカス筐体（レンタル機）,,,,1.5,
38331,スカス筐体（レンタル機）,,,0,1.5,
38332,スカス筐体（レンタル機）,,,0,1.5,
38334,スカス筐体（レンタル機）,,,0,1.5,
38336,スカス筐体（レンタル機）,,,0,1.5,
35876,ハイパースロット,,,,1.5,
35957,ハイパースロットＦ２,,,,1.5,
35894,ハイパースロットＦ２,,,,1.5,
35883,ハイパースロットＦ２,,,,1.5,
35678,ハイパースロットＦ２,,,,1.5,
35828,ハイパースロットＦ２,,,,1.5,
35423,ハイパースロットＦ２,,,,1.5,
35394,ハイパースロットＦ２,,,,1.5,
38325,スカス筐体（レンタル機）,,,,1.5,
38328,スカス筐体（レンタル機）,,,,1.5,
38326,スカス筐体（レンタル機）,,,,1.5,
38327,スカス筐体（レンタル機）,,,0,1.5,
38323,スカス筐体（レンタル機）,,,0,1.5,
38324,スカス筐体（レンタル機）,,,0,1.5,
55805,ブレイク２筐体（マインズ）,,,32400,1.5,
36097,プロハンターＦＸ,,,,1.5,
37259,プロハンターＦＸ,,,,1.5,
36373,プロハンターＦＸ,,,,1.5,
36436,プロハンターＦＸ,,,,1.5,
37285,プロハンターＦＸ,,,,1.5,
35996,プロハンターＦＸ,,,,1.5,
50604,ＴＲＹ　ＰＯＤ,,,,4.66,
50605,ＴＲＹ　ＰＯＤ,,,,4.66,
50606,ＴＲＹ　ＰＯＤ,,,,4.66,
50607,ＴＲＹ　ＰＯＤ,,,,4.66,
35367,ＵＦＯあらかるとＤＸ,,,,3.5,
35368,ＵＦＯあらかるとＤＸ,,,,3.5,
35396,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35397,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35398,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35399,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35400,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35401,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35402,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35403,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35404,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35405,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35406,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35407,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35408,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35409,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35410,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35411,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35412,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
35413,ＵＦＯキャッチャー８Ｓｅｃｏｎｄ,,,,4.39,
31438,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31439,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31440,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31441,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31442,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31443,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31444,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31445,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35594,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35595,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35596,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35597,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35598,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35599,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
36115,ＵＦＯキャッチャー９,,,,4.46,
36116,ＵＦＯキャッチャー９,,,,4.46,
36117,ＵＦＯキャッチャー９,,,,4.46,
36129,ＵＦＯキャッチャー９,,,,4.46,
36130,ＵＦＯキャッチャー９,,,,4.46,
36132,ＵＦＯキャッチャー９,,,,4.46,
36178,ＵＦＯキャッチャー９,,,,4.46,
36179,ＵＦＯキャッチャー９,,,,4.46,
36875,ＵＦＯキャッチャー９,,,,4.46,
39645,ＵＦＯキャッチャー９,,,,4.46,
39646,ＵＦＯキャッチャー９,,,,4.46,
47546,ＵＦＯキャッチャー９,,,,4.46,
47547,ＵＦＯキャッチャー９,,,,4.46,
54249,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54250,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54251,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54252,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54478,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54479,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
50779,ＵＦＯキャッチャートリプル,,,,4.56,
50780,ＵＦＯキャッチャートリプル,,,,4.56,
50781,ＵＦＯキャッチャートリプル,,,,4.56,
50782,ＵＦＯキャッチャートリプル,,,,4.56,
52066,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52067,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52861,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52862,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53049,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53050,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53955,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53956,ＵＦＯキャッチャートリプルツイン,,,,4.41,
56393,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56394,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56395,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
